DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2012,21.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2013,23.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2014,35.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2015,35.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2016,36.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2017,36.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2018,36.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2019,37.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2020,37.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2021,38.2,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2022,38.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,AT,2023,39.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BA,2021,21.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BA,2022,20.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BA,2023,21.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2000,33.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2001,34.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2002,32.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2003,35.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2004,36.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2005,35.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2006,36.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2007,35.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2008,36.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2009,36.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2010,38.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2011,36.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2012,35.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2013,35.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2014,37.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2015,37.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2016,37.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2017,40.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2018,40.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2019,39.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2020,40.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2021,44.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2022,44.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BE,2023,42.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2000,13.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2001,16.5,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2002,16.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2003,16.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2004,17.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2005,16.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2006,16.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2007,18.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2008,19.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2009,19.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2010,19.7,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2011,20.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2012,20.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2013,22.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2014,23.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2015,24.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2016,26.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2017,26.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2018,27.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2019,26.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2020,27.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2021,28.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2022,27.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,BG,2023,28.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2000,34.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2001,34.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2002,33.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2003,36.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2004,37.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2005,37.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2006,37.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2007,38.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2008,41.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2009,42.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2010,38.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2011,38.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2012,39.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2013,42.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2014,44.2,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2015,44.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2016,48.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2017,49.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2018,48.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2019,50.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2020,50.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2021,50.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2022,49.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CH,2023,49.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2000,30.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2001,34.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2002,38.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2003,43.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2004,41.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2005,37.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2006,42.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2007,41.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2008,41.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2009,41.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2010,41.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2011,42.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2012,46.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2013,44.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2014,44.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2015,44.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2016,46.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2017,47.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2018,49.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2019,50.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2020,47.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2021,50.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2022,50.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CY,2023,53.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2000,11.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2001,12.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2002,12.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2003,12.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2004,12.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2005,13.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2006,14.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2007,14.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2008,15.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2009,18.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2010,20.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2011,21.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2012,23.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2013,24.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2014,24.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2015,24.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2016,26.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2017,27.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2018,26.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2019,26.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2020,26.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2021,27.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2022,26.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,CZ,2023,26.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2000,24.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2001,23.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2002,22.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2003,22.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2004,23.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2005,22.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2006,21.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2007,21.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2008,23.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2009,24.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2010,24.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2011,25.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2012,26.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2013,27.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2014,28.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2015,28.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2016,29.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2017,30.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2018,31.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2019,32.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2020,34.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2021,35.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2022,34.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DE,2023,36.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2000,26.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2001,26.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2002,28.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2003,31.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2004,34.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2005,35.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2006,36.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2007,32.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2008,32.5,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2009,30.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2010,30.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2011,30.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2012,31.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2013,32.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2014,34.4,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2015,34.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2016,38.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2017,37.5,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2018,37.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2019,38.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2020,39.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2021,40.7,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2022,40.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,DK,2023,40.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2002,23.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2003,24.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2004,25.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2005,25.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2006,26.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2007,26.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2008,27.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2009,27.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2010,28.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2011,28.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2012,29.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2013,30.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2014,31.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2015,31.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2016,31.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2017,32.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2018,34.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2019,35.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2020,36.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2021,37.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2022,38.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EA20,2023,39.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2000,20.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2001,19.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2002,18.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2003,21.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2004,21.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2005,27.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2006,28.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2007,26.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2008,29.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2009,27.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2010,28.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2011,29.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2012,29.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2013,29.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2014,31.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2015,28.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2016,29.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2017,31.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2018,31.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2019,28.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2020,29.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2021,33.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2022,34.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EE,2023,31.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,EL,2000,20.9,
